what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432666383020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432666385286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432666396620
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432666397068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432666397201
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432666398501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432666398799
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432666398803
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432666402294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432666433544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432666439510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432666440809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432666469730
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432666477014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432666482462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432666483565
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432666483755
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432666485070
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432666485312
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432666488732
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432666504850
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432666505087
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432666618026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432666622813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432666627991
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432666628026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432666629270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432666687142
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432666689014
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432666691415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432666698821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432666699923
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432666700433
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432666701954
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432666702212
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432666706081
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432666711547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432666733839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432666792216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432666794714
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432666814710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432666814742
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432666814752
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432666823918
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432666823944
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432666829313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1432666846738
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432666856624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1432666859412
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432666860206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432666862598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1432666864721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432666901146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432666905237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432666914330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432666939078
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432666941696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432666948095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432666959104
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432666959384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432666959474
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432666960695
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432666960890
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432666960894
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432666964433
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432666997127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432667132936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432669934320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432669935283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432675471804
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432675480903
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432675481152
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432675484798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432675515231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432675523956
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432675570794
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432675575018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432675583754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432675585104
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432675585762
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432675587591
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432675587788
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432675591392
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432676784058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432676792115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432676833025
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432676834303
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432676836792
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432676836972
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432676841448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432676843791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432676844904
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432676845094
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432676846575
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432676846825
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432676850600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432676887175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432676990096
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432676994546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677002938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677004037
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432677004231
error,log,,,"Unable to validate connection settings.",1432677010653
error,log,,,"Unable to validate connection settings.",1432677010660
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677010689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677016061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677017679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677022243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677024127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677025731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677026575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677033577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677037421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677038534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677044609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677044672
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677046078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677049273
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432677049298
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432677050783
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432677050982
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432677054526
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432677073017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677097268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677098633
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432677098846
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432677100137
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432677100333
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432677103768
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432677116209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677118793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677120092
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432677120285
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432677121617
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432677121829
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432677125313
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432677146984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677149827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677151374
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432677151572
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432677152900
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432677153110
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432677156428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677171074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677176925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677178526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677232760
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432677234759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677239263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677240502
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432677240726
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432677242066
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432677242292
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432677245769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677532578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677815378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677894839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432677901536
